disease_id,disease_name,disease_link,disease_img,symptoms,symptom_ids,related_diseases,related_disease_ids,department,synonyms
32452,베게너 육아종증(Wegener granulomatosis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32452,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004596,"관절염, 근육통","SS000233,SS000618",혈관염,31756,류마티스내과,베게너육아종
31743,병원 감염성 폐렴(Hospital acquired pneumonia (HAP)),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31743,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004333,"근육통, 가슴 통증, 열, 오한, 가래, 기침","SS000618,SS000862,SS000684,SS000687,SS000859,SS000868","패혈증, 지역사회성 폐렴, 폐렴간균에 의한 폐렴, 폐렴, 폐 농양, 흡인성 폐렴","32319,31742,32495,31631,32493,32494",호흡기내과,병원성폐렴
33896,보툴리눔독소증(Botulism),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=33896,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000032356,"복시, 호흡곤란, 요정체, 장폐색, 신경 마비, 안검하수, 시야장애, 근육마비, 삼키기 곤란","SS000195,SS000908,SS000026,SS000427,SS000670,SS000210,SS000206,SS000616,SS000352","중증 근무력증, 박테리아성 뇌수막염, 길랑-바레 증후군, 소아마비, 바이러스성 뇌수막염","32007,31723,31904,32030,31721",감염내과,보툴리누스중독증
31634,브루셀라증(Brucellosis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31634,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004212,"오한, 열, 체중감소, 피로감, 환부 통증, 우울, 두통","SS000687,SS000684,SS000712,SS000723,SS000730,SS000114,SS000284","우울증, 만성 피로 증후군","31581,32083",감염내과,"부루세라병,브루셀라,브루셀라병"
32656,비브리오 패혈증(Vibrio vulnificus Septicemia),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32656,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003865,"물집, 기운없음, 오한, 열, 저혈압, 설사, 환부 부종, 반상출혈, 괴사, 복부 통증","SS000801,SS000621,SS000687,SS000684,SS000702,SS000527,SS000729,SS000805,SS000788,SS000398","간경화, 당뇨병, 파종혈관내응고, 만성 신부전, 콜레라, 패혈증, 식중독","30480,31596,31795,31973,31654,32319,32324","감염내과, 
																응급의학과",
31547,사마귀(Wart),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31547,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003940,"검은 점, 결절, 사마귀 위 털이 많음","SS000784,SS000785,SS000816",첨형 콘딜로마,31931,피부과,
32516,사면발이증(Pediculosis pubis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32516,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003707,"비정상적 질 분비물, 소양감","SS000452,SS000820","트리코모나스증, 비임균성 요도염","31940,32198",피부과,음모슬증
33906,사카자키균 감염증(Enterobacter Sakazakii Infection),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=33906,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000034999,,,"박테리아성 뇌수막염, 대장균 감염, 신생아 경련, 신생아 괴사성 장염, 패혈증","31723,31617,32024,32004,32319","감염내과, 
																소아청소년전문과","E. sakazakii,엔테로박터 사카자키,사카자키,Cronobacter"
33631,사타구니 백선(Tinea cruris),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=33631,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003844,"색소 침착, 적색의 각질화된 피부, 소양감","SS000819,SS000828,SS000820","조갑백선, 무좀, 두부 백선, 곰팡이 감염","31678,31677,32778,31546",피부과,"사타구니무좀,샅백선,완선,음고부백선"
31816,상기도 감염(Upper respiratory infections),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31816,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004362,"열, 기침, 피로감, 콧물, 두통, 코막힘, 재채기, 목의 통증","SS000684,SS000868,SS000723,SS000748,SS000284,SS000744,SS000751,SS000350","폐 농양, 인플루엔자, 아데노이드의 비대를 동반한 편도의 비대, 알레르기 비염, 편도선염, 만성 비염","32493,31620,31959,31516,32442,32437",알레르기내과,"common cold,감기"
32000,샅(서혜)육아종(Granuloma inguinale),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32000,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004221,"물집, 발진, 환부의 분비물, 생식기 궤양","SS000801,SS000810,SS000155,SS000457","임균성 요도염, 후천성 면역결핍증, 매독, 임질, 첨형 콘딜로마","32187,31627,31734,32217,31931","감염내과, 
																비뇨의학과, 
																산부인과","donovanosis,도노반증,사타구니육아종,샅고랑육아종,샅육아종,서혜육아종"
32763,샤가스병(Chagas disease),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32763,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003788,"열, 눈 주변 부종, 부정맥","SS000684,SS000175,SS000872","원충성 질환, 요충증, 말라리아, 부정맥, 선모충증","31622,31603,31745,30298,31670",감염내과,아메리카트리파노소마증
31670,선모충증(Trichinellosis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31670,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004748,"호흡곤란, 설사, 근육통, 구토, 복부 통증, 무증상, 말초 신경장애, 열","SS000908,SS000527,SS000618,SS000386,SS000398,SS000077,SS000512,SS000684","원충성 질환, 스파르가눔증, 요충증","31622,31668,31603",감염내과,선모충병
32221,성병(Sexually transmitted disease),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32221,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003746,"소양감, 환부의 분비물, 비정상적 질 분비물","SS000820,SS000155,SS000452","헤르페스 바이러스 감염, 자궁경부암, 칸디다성 외음질염, 사면발이증, 임균성 요도염, 매독, 트리코모나스증","31538,31818,31929,32516,32187,31734,31940",감염내과,"STD,성감염질환,성행위로 전파되는 질환"
32011,성홍열(Scarlet fever),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32011,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004560,"딸기혀, 식욕부진, 편도선 비대, 열, 구토, 발진","SS000559,SS000103,SS000363,SS000684,SS000386,SS000810","인후두염, 풍진, 가와사키병, 홍역","32443,31612,32163,31607",어린이병원,"scarlatina,세균성 인후염"
31667,세균성 이질(Shigellosis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31667,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004074,"구토, 설사, 오심, 복부 통증, 열","SS000386,SS000527,SS000416,SS000398,SS000684","요독증, 용혈성 요독 증후군, 패혈증","32222,33915,32319",감염내과,"시겔라증,이질"
32030,소아마비(Polio),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32030,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003792,"열, 무균성 뇌막염, 이완성 마비","SS000684,SS000291,SS000693",뇌성 마비,31868,어린이병원,"척수성소아마비,폴리오,회백수염"
31744,속립성 결핵(Miliary tuberculosis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31744,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004597,"열, 가래, 객혈, 체중감소, 식욕부진, 기침","SS000684,SS000859,SS000863,SS000712,SS000103,SS000868","결핵, 폐결핵, 위장관 결핵, 결핵성 복막염, 결핵성 임파선염, 결핵성 골수염, 결핵성 수막염","32191,31847,31726,31727,31741,31719,31672","감염내과, 
																호흡기내과",속립결핵
31614,수두(Varicella (chickenpox)),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31614,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004406,"열, 두통, 발한, 물집, 근육통, 식욕부진, 피부소양감, 발진","SS000684,SS000284,SS000650,SS000801,SS000618,SS000103,SS000740,SS000810","대상포진, 라이 증후군","31541,32032","감염내과, 
																피부과",전염성 수두
31605,"수족구병(Hand, foot and mouth disease)",https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31605,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004431,"발진, 두통, 환부 통증, 열, 물집, 피부소양감","SS000810,SS000284,SS000730,SS000684,SS000801,SS000740","박테리아성 뇌수막염, 바이러스성 뇌수막염, 헤르페스 바이러스 감염","31723,31721,31538","소아청소년심장과, 
																소아신장과","수족구,수족구 질환"
31623,슈도모나스 감염(Pseudomonas infection),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31623,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004396,"발진, 열, 환부 통증, 피부염증","SS000810,SS000684,SS000730,SS000852","만성 전립선염, 비임균성 요도염, 병원 감염성 폐렴, 부비동염, 급성 중이염","32211,32198,31743,31530,32178",감염내과,"슈도모나스,녹농균 감염증"
31668,스파르가눔증(Sparganosis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31668,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004102,"뇌전증 발작, 환부 통증, 피부염증","SS000591,SS000730,SS000852","요충증, 원충성 질환, 선모충증","31603,31622,31670",감염내과,"만선열두조충,스파르가눔"
32004,신생아 괴사성 장염(Necrotizing enterocolitis of fetus and newborn),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32004,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004531,"무호흡, 설사, 서맥, 혈변, 저체온, 복부팽만감, 기민상태, 신경과민, 구토","SS000870,SS000527,SS000878,SS000538,SS000698,SS000402,SS000268,SS000671,SS000386","신생아 답즙정체증, 신생아 호흡곤란증후군","31372,32031","산부인과, 
																신생아과, 
																소아외과","Neonatal Necrotizing Enterocolitis,신생아 괴사성 소장결장염,태아 및 신생아의 괴사성 소장결장염"
31665,신종 플루(Novel swine-origin influenza A(H1N1)),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31665,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003941,"설사, 목의 통증, 구토, 오한, 두통, 근육통","SS000527,SS000350,SS000386,SS000687,SS000284,SS000618",폐렴,31631,"감염내과, 
																호흡기내과","H1N1,돼지독감,돼지인플루엔자,신종인플루엔자,신종인플루엔자A"
32190,신증후성 출혈열(Hemorrhagic fever with renal syndrome),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32190,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004051,"단백뇨, 저혈압, 식욕부진, 복부 통증, 다뇨, 두통, 열, 요독증","SS000006,SS000702,SS000103,SS000398,SS000005,SS000284,SS000684,SS000690",신부전,31798,"감염내과, 
																신장내과","신증후군 출혈열,신증후출혈열,유행성 출혈열"
32143,심내막염(Endocarditis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32143,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004119,"두통, 호흡곤란, 열, 오한, 식욕부진, 저혈압, 반점","SS000284,SS000908,SS000684,SS000687,SS000103,SS000702,SS000806","류마티스 관절염, 선천성 심장 질환, 심장 판막 질환, 울혈성 심부전, 심낭 삼출, 흉부 대동맥류, 복부 대동맥류","30822,30451,30303,30314,32166,32130,32110","심장내과, 
																심장병원","infectiveendocarditis,감염성심내막염,급성감염성심내막염,급성심내막염,심내막염증,심장내막염,심장내막염증,아급성감염성심내막염,아급성심내막염"
32126,아메바성 이질(Amebic dysentery),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32126,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003937,"잔변감, 복부 통증, 설사, 혈변","SS000425,SS000398,SS000527,SS000538",아메바성 간농양,32049,소화기내과,이질 아메바
32496,아스페르길루스증(Aspergillosis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32496,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004684,"천명음, 오한, 객혈, 호흡곤란, 열","SS000897,SS000687,SS000863,SS000908,SS000684",폐렴,31631,"감염내과, 
																호흡기내과, 
																심장혈관흉부외과, 
																알레르기내과",아스페르길루스종
33897,야토병(Tularemia),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=33897,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000032357,"오한, 열, 기침, 근육통, 권태감, 두통","SS000687,SS000684,SS000868,SS000618,SS000735,SS000284","털진드기병, 라임병, 패혈증, 발진티푸스, 큐열","31746,31664,32319,33895,33904",,
33611,에볼라 출혈열(Ebola hemorrhagic fever),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=33611,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003846,"눈의 충혈, 열, 피로감, 가슴 통증, 발진, 점상 출혈, 근육통","SS000186,SS000684,SS000723,SS000862,SS000810,SS000707,SS000618","라싸열, 신증후성 출혈열","33614,32190",감염내과,에볼라 바이러스
32155,옻 중독(Poison ivy dermatitis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32155,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004763,"피부소양감, 오심, 구토, 장액성 분비물, 발진, 물집, 어지러움","SS000740,SS000416,SS000386,SS000827,SS000810,SS000801,SS000737","접촉 피부염, 피부염, 습진","31534,32472,32481",피부과,"옻,옻오름"
31707,요근 농양(Psoas abscess),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31707,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004233,"체중감소, 식욕부진, 덩어리가 만져짐, 골반 통증, 보행이상, 열, 요통, 기운없음","SS000712,SS000103,SS000438,SS000003,SS000241,SS000684,SS000259,SS000621","당뇨병, 결핵, 결핵성 복막염, 결핵성 임파선염, 골수염, 척추 골수염, 결핵성 골수염","31596,32191,31727,31741,31718,31714,31719",,
31603,요충증(Enterobiasis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31603,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004270,"대변에 벌레 관찰됨, 소양감","SS000522,SS000820",스파르가눔증,31668,감염내과,요충병
33915,용혈성 요독 증후군(Hemolytic Uremic Syndrome),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=33915,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000050165_UAzIkS,"멍, 빈혈, 황달, 혈뇨, 신부전, 전신 부종, 간비대, 복수, 구토, 열, 복부 통증, 자반증, 설사, 고혈압, 혈변","SS000798,SS000654,SS000857,SS000042,SS000672,SS000703,SS000384,SS000403,SS000386,SS000684,SS000398,SS000826,SS000527,SS000602,SS000538","후천성 면역결핍증, 폰빌레브란트병, 면역혈소판감소증, 식중독, 항인지질 항체 증후군, 대장염, 세균성 이질, 대장균 감염, 장출혈성 대장균 감염증, 미세혈관병용혈빈혈, 전신 홍반성 낭창, 급성 신부전","31627,32458,32449,32324,32285,32099,31667,31617,32127,31792,30802,31971","감염내과, 
																소화기내과, 
																신장내과, 
																소아신장과, 
																소아감염과","햄버거병,HUS"
